# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.105        0.000       41.293       60.598
       0.105        0.000       41.551       60.598
       0.105        0.000       41.551       60.598
       0.105        0.000       41.551       60.598
       0.105        0.000       41.551       60.598
       0.105        0.000       41.809       60.598
       0.106        0.000       41.809       60.598
       0.106        0.000       41.809       60.598
       0.106        0.000       41.809       60.598
       0.106        0.000       41.809       60.598
       0.106        0.000       41.809       60.598
       0.106        0.000       41.809       60.598
       0.106        0.000       41.809       60.598
       0.106        0.000       41.809       60.598
       0.107        0.000       41.809       60.598
       0.107        0.000       41.809       60.598
       0.107        0.000       41.809       60.598
       0.107        0.000       41.809       60.598
       0.107        0.000       42.066       60.598
       0.107        0.000       42.066       60.598
       0.107        0.000       42.066       60.598
       0.107        0.000       42.066       60.598
       0.107        0.000       42.066       60.598
       0.107        0.000       42.066       60.598
       0.108        0.000       42.066       60.598
       0.108        0.000       42.066       60.598
       0.108        0.000       42.066       60.598
       0.108        0.000       42.066       60.598
       0.108        0.000       42.066       60.598
       0.108        0.000       42.066       60.598
       0.108        0.000       42.066       60.598
       0.108     5349.900       42.066       60.598
       0.108        0.000       42.066       60.598
       0.109        0.000       42.066       60.598
       0.109        0.000       42.324       60.598
       0.109        0.000       42.324       60.598
       0.109        0.000       42.324       60.598
       0.109        0.000       42.324       60.598
       0.109        0.000       42.324       60.598
       0.109        0.000       42.324       60.598
       0.109        0.000       42.324       60.598
       0.109        0.000       42.324       60.598
       0.109        0.000       42.324       60.598
       0.110        0.000       42.324       60.598
       0.110        0.000       42.324       60.598
       0.110        0.000       42.324       60.598
       0.110        0.000       42.324       60.598
